serious_dlqin2yrs,revolving_utilization_of_unsecured_lines,age,number_of_time30-59_days_past_due_not_worse,debt_ratio,monthly_income,number_of_open_credit_lines_and_loans,number_of_times90_days_late,number_real_estate_loans_or_lines,number_of_time60-89_days_past_due_not_worse,number_of_dependents,monthly_income_imputed
0,0.066898327999999993,51,0,3420.0,0.0,5,0,1,0,0.0,0.0
0,0.0,48,0,0.487387179,4320.0,6,0,2,0,1.0,9500.0
0,0.36438242799999998,60,0,0.27174565100000003,5000.0,7,0,0,0,0.0,6000.0
0,0.44421142200000002,52,0,0.28715658700000002,10300.0,7,0,2,0,0.0,7083.0
0,0.99999990000000005,33,0,0.0,4600.0,2,3,0,2,1.0,1700.0
0,0.0,35,0,0.25710612799999999,7000.0,8,0,1,0,1.0,1248.0
0,0.0042673650000000004,78,0,0.0013997199999999999,5000.0,15,0,0,0,0.0,2916.0
0,0.0063955340000000005,72,0,0.33700111900000002,5361.0,11,0,1,0,0.0,3856.0
0,0.0,62,0,0.073071136999999994,4652.0,4,0,1,0,0.0,3000.0
0,0.072106469000000006,47,0,0.70209339799999992,1862.0,5,0,1,0,4.0,1641.0
0,0.088133601999999991,46,0,0.35818601100000003,1300.0,10,0,0,0,4.0,10550.0
0,0.13878240999999999,65,0,0.234452521,17333.0,6,0,2,0,0.0,33701.0
0,0.26379363700000003,56,0,1.268498283,3202.0,6,0,2,0,3.0,3476.0
0,0.38656924599999998,39,0,0.33691989999999999,9200.0,17,0,2,0,3.0,3333.0
0,0.53815303999999997,77,0,0.26760996600000003,3250.0,7,0,2,0,1.0,3254.0
0,0.209220617,30,0,0.29628979900000002,11400.0,15,0,2,0,0.0,4306.0
0,0.0088231830000000001,87,0,0.001443001,4157.0,2,0,0,0,0.0,2083.0
0,0.054343984999999997,49,0,0.54459405400000005,7500.0,7,0,2,0,4.0,4583.0
0,0.98573428399999996,52,1,0.47182703100000001,10683.0,7,0,4,0,0.0,514.0
0,0.033854062000000004,62,0,0.234576758,4181.0,7,0,0,1,0.0,7266.0
0,0.011029969000000001,67,0,0.21670096999999999,3400.0,2,0,1,0,0.0,5015.0
0,0.54689568,55,0,0.48810079299999998,15000.0,8,0,2,0,2.0,2500.0
0,0.091892801999999996,64,0,1525.0,0.0,11,0,1,0,0.0,0.0
0,0.015784823999999999,68,0,0.201599848,10500.0,16,0,1,0,0.0,1809.0
1,0.26318281999999998,50,1,0.51298622100000002,8200.0,13,0,2,0,4.0,8659.0
0,0.0,59,0,8178.0,0.0,9,0,2,0,0.0,0.0
0,0.0028180540000000004,58,0,0.20718521100000001,8600.0,6,0,1,0,2.0,8583.0
0,0.85682283000000004,39,0,0.29089715900000002,10666.0,13,0,0,0,2.0,16000.0
1,0.55898537100000001,63,0,0.186854191,3483.0,11,0,0,0,0.0,4728.0
0,0.034939121000000004,72,0,467.0,1.0,6,0,1,0,0.0,1.0
0,0.37382827099999999,41,0,0.404599233,6000.0,4,0,2,0,0.0,14000.0
0,0.42807311300000001,30,1,0.15606999199999999,9200.0,10,0,0,0,0.0,3100.0
0,0.038760981999999999,63,0,933.0,1.0,4,0,1,0,0.0,1.0
0,0.019668565999999998,79,0,0.002111375,11366.0,4,0,0,0,0.0,3300.0
0,0.99999990000000005,59,0,0.13044399000000001,14166.0,6,0,1,0,0.0,10500.0
0,0.18249022200000001,50,0,1201.0,1.0,16,0,1,0,0.0,1.0
0,0.0,61,0,0.38446158200000002,3500.0,4,0,1,0,0.0,6750.0
0,0.7778803259999999,39,0,0.050316561000000003,3000.0,3,0,0,0,0.0,5416.0
0,0.272780419,54,0,0.95457911600000001,4050.0,15,0,2,0,0.0,3750.0
0,0.010528126,77,0,0.370657336,4000.0,15,0,1,0,0.0,5000.0
0,0.010335432,49,0,0.0062839190000000007,3500.0,7,0,0,0,2.0,5000.0
0,0.29603415300000002,67,0,0.34082958499999999,2000.0,4,0,1,0,0.0,6518.0
1,0.760592041,62,0,1.0779675870000001,6848.0,16,0,2,0,0.0,9233.0
0,0.18264570299999999,53,0,0.26630732000000001,12800.0,10,0,2,0,2.0,5700.0
1,1.0375849659999998,42,2,0.59911182900000004,2476.0,3,0,0,3,2.0,6428.0
0,0.051298718,72,0,0.092901879000000007,1915.0,5,0,0,0,1.0,7983.0
0,0.031146031000000001,67,0,65.0,7223.0,8,0,0,0,0.0,7223.0
0,0.43425545300000001,57,0,0.40337224399999999,3083.0,5,0,0,2,0.0,6300.0
0,0.81971118099999984,31,1,0.68193717300000001,4583.0,6,0,2,0,0.0,3625.0
0,0.23621743100000001,50,0,2449.0,0.0,8,0,2,0,0.0,0.0
0,0.15462933500000001,29,0,223.0,0.0,3,0,0,0,0.0,0.0
0,0.013544705000000001,65,0,18.0,0.0,6,0,0,0,0.0,0.0
0,0.013483001,80,0,1147.0,0.0,6,0,2,0,0.0,0.0
1,0.145988543,42,0,0.270573758,6500.0,17,0,1,0,1.0,7500.0
0,0.033505488,72,0,0.12555349199999999,7000.0,8,0,1,0,1.0,6000.0
0,0.25694062499999998,76,0,0.73447868400000005,11000.0,26,0,2,0,0.0,2800.0
0,0.020297956999999998,39,0,0.27159449299999999,13000.0,12,0,2,0,4.0,3833.0
0,0.366071168,53,0,1.007130125,560.0,9,0,0,0,1.0,5000.0
1,0.70207494599999998,42,0,0.23863931399999999,3850.0,6,0,1,0,2.0,6559.0
0,0.99999990000000005,24,0,0.0,2557.0,1,0,0,0,0.0,2557.0
0,0.094938835000000013,56,1,2255.0,0.0,6,0,2,0,0.0,0.0
0,0.0031723040000000004,65,0,0.220222472,8000.0,10,0,2,0,0.0,1600.0
1,0.83908777000000001,45,0,0.86866621200000005,4400.0,20,0,2,0,1.0,3365.0
0,0.005315625,69,0,1677.0,0.0,12,0,1,0,0.0,1.0
0,1.0468642319999999,30,1,476.0,1.0,4,1,0,0,0.0,1.0
1,0.82170410799999982,50,0,0.504587648,18636.0,14,0,2,0,4.0,6824.0
0,0.14486718000000001,70,0,2422.0,0.0,7,0,2,0,0.0,0.0
0,0.99999990000000005,54,0,0.16918646500000001,4166.0,4,0,0,0,0.0,5545.0
0,0.048594264000000005,43,0,0.54416306400000003,8094.0,11,0,2,0,2.0,7300.0
0,0.55888223599999998,25,0,0.084824248000000005,4750.0,3,1,0,0,1.0,1692.0
0,0.99999990000000005,37,0,0.26415094300000003,5511.0,3,0,1,0,1.0,5990.0
0,0.046448393999999997,64,0,0.032489847000000002,3200.0,4,0,0,0,0.0,2000.0
0,0.0,46,0,0.19041408500000001,9200.0,5,0,1,0,2.0,10834.0
0,0.99999990000000005,29,0,0.0,2040.0,0,0,0,0,6.0,9030.0
0,0.000222926,74,0,0.0,5395.0,5,0,0,0,0.0,3000.0
0,0.99999990000000005,46,0,6311.0,0.0,3,1,2,0,0.0,0.0
0,0.024546789999999999,79,0,0.0043149950000000003,8342.0,7,0,0,0,0.0,3750.0
0,0.092921646999999996,54,0,0.085311870999999984,7454.0,14,0,1,0,1.0,2400.0
0,0.054659345999999998,62,0,0.046905819000000001,16223.0,14,0,1,0,0.0,3750.0
0,0.087916513000000002,60,0,114.0,0.0,2,0,0,0,0.0,0.0
1,1.1132091669999999,34,1,1109.0,1.0,10,0,0,0,0.0,1.0
1,0.9145344390000002,46,2,0.60826933599999999,14583.0,8,0,4,0,2.0,5625.0
0,0.043165228,43,0,38.0,1.0,2,0,0,0,0.0,1.0
0,0.29993773699999998,58,0,0.35721145700000001,17700.0,11,0,3,0,1.0,7000.0
0,0.0033635340000000001,52,0,0.00058639599999999999,5115.0,4,0,0,0,0.0,14000.0
0,0.15285841999999999,48,1,0.42620983899999998,7500.0,23,0,2,0,2.0,7500.0
0,0.024240774,49,0,0.374687571,4400.0,14,0,1,0,3.0,6083.0
0,0.54255502600000005,41,0,0.34850815099999999,3250.0,6,0,0,0,2.0,7000.0
0,0.45374746799999999,45,0,3835.0,0.0,13,0,1,0,0.0,0.0
1,0.62575926599999998,46,1,738.0,1.0,10,0,0,0,0.0,1.0
0,0.54671837299999992,84,2,0.583657588,4625.0,7,0,4,0,0.0,6000.0
0,0.35146057400000003,57,0,0.24928267100000001,11500.0,10,0,2,0,5.0,4720.0
0,0.73548422700000005,30,0,812.0,1.0,4,0,1,0,0.0,1.0
0,0.059998333000000001,30,0,0.64967320299999998,764.0,5,0,0,0,0.0,3005.0
0,0.012443523,46,0,0.417058294,10000.0,5,0,2,0,0.0,7700.0
0,0.17685768499999999,36,0,0.18918918900000001,17500.0,10,0,2,0,1.0,3800.0
0,0.0,30,0,0.035577771000000001,3400.0,7,0,0,2,0.0,6666.0
0,0.083195839999999993,50,0,686.0,0.0,4,0,1,0,0.0,0.0
0,0.081234070000000005,61,0,0.41545789100000002,4618.0,18,0,2,0,0.0,18416.0
0,0.924305445,49,0,1.0284538909999998,5833.0,11,0,2,0,0.0,4333.0
0,0.99999990000000005,30,2,0.13474849999999999,6500.0,2,0,0,0,1.0,3258.0
0,0.08625765199999999,56,1,0.90209996999999997,3380.0,9,0,2,0,0.0,3800.0
0,0.13352888199999999,49,0,0.34555453700000005,12000.0,5,0,2,0,2.0,5100.0
0,0.50912411499999999,39,0,0.26257415499999998,3876.0,7,0,0,0,1.0,7100.0
0,0.010865942,81,0,0.47893086000000001,7332.0,6,0,3,0,0.0,4500.0
0,0.0042499290000000004,60,0,0.082522330000000005,7500.0,9,0,0,0,1.0,10000.0
0,0.74248793599999985,57,0,0.28881220299999999,25500.0,18,0,2,0,2.0,7583.0
0,1.03789621,30,0,0.18716577500000001,4300.0,3,0,0,0,2.0,550.0
0,0.014055277999999999,28,0,0.118263838,4100.0,6,0,0,0,0.0,2800.0
0,0.0,75,0,0.0,2600.0,1,0,0,0,0.0,2600.0
0,0.002352458,43,1,2181.0,0.0,19,0,4,0,0.0,0.0
0,0.0,24,0,0.0059940059999999996,1000.0,1,0,0,0,0.0,3750.0
0,0.053768744,40,0,0.34352235399999997,7000.0,17,0,2,0,0.0,8083.0
0,0.229229513,45,0,0.49054384200000001,11050.0,9,0,4,0,0.0,8859.0
0,0.060458086000000001,33,0,0.178695098,10973.0,4,0,2,0,2.0,4000.0
0,0.21132745,54,0,0.20836696299999999,7433.0,12,0,1,0,1.0,9800.0
0,0.0034974520000000003,60,1,0.25898505900000002,7428.0,12,0,2,0,0.0,11667.0
0,0.179213857,23,0,0.0086021510000000006,929.0,1,0,0,0,0.0,820.0
0,0.42923530100000001,58,0,0.39985845700000011,2825.0,5,0,1,0,1.0,4450.0
0,0.010467894,44,0,0.0061618290000000006,6166.0,15,0,0,0,0.0,8333.0
0,0.031310448999999997,73,0,0.99187149200000002,5166.0,9,0,2,0,1.0,522.0
0,0.034599231000000001,67,0,1368.0,0.0,8,0,1,0,0.0,0.0
0,0.44316328799999999,45,0,0.56085018900000005,5833.0,13,0,1,0,1.0,7500.0
0,0.54976626100000003,56,0,2673.0,0.0,8,0,1,0,0.0,0.0
0,0.36459672100000001,31,0,0.141195293,30000.0,8,0,2,0,1.0,1500.0
0,0.086266744000000006,50,2,2576.0,0.0,15,0,1,0,3.0,0.0
0,0.045259504999999998,63,0,0.204238592,5850.0,9,0,2,0,0.0,9500.0
0,0.078675365999999983,45,0,0.56873786400000004,5149.0,7,0,2,0,3.0,4162.0
0,0.91673484200000022,54,1,0.089005236000000001,4583.0,4,0,0,0,0.0,10500.0
0,0.0,54,0,0.066539405999999995,7333.0,5,0,0,1,0.0,1400.0
0,0.034632327000000004,73,0,0.30699569799999998,4416.0,11,0,1,0,0.0,11000.0
0,0.0,24,0,0.24750119000000001,2100.0,6,0,0,0,0.0,1365.0
0,0.500892538,36,0,1.138952164,3950.0,10,0,3,0,2.0,2100.0
0,0.99999990000000005,58,0,0.30931088899999998,1900.0,1,0,1,0,0.0,8782.0
0,0.039346115000000001,62,0,0.094951922999999994,2495.0,12,0,0,0,0.0,2900.0
0,0.99999990000000005,81,0,0.0013633269999999999,4400.0,2,0,0,0,0.0,26333.0
0,0.30812920700000002,69,0,0.82842915299999975,2208.0,12,0,1,0,0.0,1776.0
0,0.024879004999999999,71,0,0.072778494999999999,8518.0,5,0,0,0,0.0,9985.0
0,0.16010434500000001,54,0,0.49643406499999998,7150.0,11,0,2,0,0.0,10124.0
1,0.99999990000000005,32,0,0.023474177999999998,2129.0,1,0,0,0,0.0,4000.0
0,0.34508795600000003,52,0,0.53564154799999997,5400.0,12,0,2,0,0.0,4975.0
1,0.65305697299999999,53,0,0.068416119999999997,3200.0,6,0,0,0,0.0,12150.0
0,0.44099847399999997,58,0,0.020281789000000001,39887.0,6,0,0,0,3.0,2700.0
0,0.13347669199999998,66,0,0.34922279799999995,3859.0,10,0,1,0,0.0,4507.0
0,0.099123564999999997,70,0,35.0,0.0,4,0,0,0,0.0,0.0
0,0.016149731000000001,75,0,0.004319654,8333.0,8,0,0,0,0.0,8333.0
0,0.473451075,50,0,0.35623624999999998,5908.0,11,0,3,0,3.0,12500.0
0,0.445236984,62,0,0.049737565999999997,4000.0,3,0,0,0,0.0,8916.0
1,0.330836454,43,2,0.041138156000000002,5833.0,4,1,0,1,0.0,6420.0
1,0.53613677999999998,57,0,0.15743269599999998,5125.0,27,0,0,0,1.0,6871.0
0,0.037170806000000001,50,0,0.320613853,9643.0,21,0,2,0,2.0,13379.0
0,0.0013599459999999999,38,0,0.0,8200.0,4,0,0,0,1.0,2666.0
0,0.37898947300000002,54,0,0.33344027399999998,9350.0,5,0,1,0,3.0,18750.0
0,0.33399237399999998,36,2,0.33835779500000002,10083.0,8,0,2,0,3.0,8333.0
0,0.29093817799999999,31,0,0.57467634999999995,3166.0,11,0,1,0,2.0,7200.0
0,0.0,54,1,1042.0,0.0,5,0,1,0,0.0,0.0
1,0.080657704999999982,64,0,0.39480074300000001,7000.0,5,0,2,0,0.0,4100.0
0,0.0,23,0,0.0,2100.0,2,0,0,0,0.0,201.0
0,0.19136172800000001,29,0,0.45401226300000003,3750.0,8,0,1,0,0.0,6000.0
0,0.037692753000000002,65,0,1946.0,0.0,23,0,2,0,0.0,0.0
0,0.0011817640000000001,32,0,79.0,1.0,3,0,0,0,0.0,1.0
0,0.070794414999999999,47,1,0.353921351,4500.0,12,0,1,0,1.0,5700.0
0,0.028151186000000002,61,0,32.0,0.0,4,0,0,0,0.0,0.0
0,0.24878747200000001,52,1,5191.0,0.0,14,0,3,0,0.0,0.0
0,0.23468952300000001,43,0,0.63652521699999998,4500.0,12,0,2,0,0.0,2809.0
0,0.013997201000000001,29,0,0.032300593000000002,3033.0,2,0,0,0,0.0,4333.0
0,0.016975676999999998,64,3,0.013096747000000001,7100.0,9,0,0,0,0.0,4375.0
1,0.62277259399999996,39,0,1.3588803730000001,3000.0,12,0,6,0,0.0,2556.0
0,0.27617844899999999,58,1,0.28333958300000001,8000.0,10,0,2,0,2.0,15163.0
0,0.046289667999999999,54,1,0.35276073600000002,5541.0,16,0,2,0,0.0,13600.0
0,0.99999990000000005,51,0,0.046639232000000003,728.0,2,0,0,0,0.0,4455.0
0,0.15396020800000002,48,0,0.84388995499999975,1562.0,6,0,1,0,1.0,6000.0
0,0.001872061,44,2,0.238944026,40000.0,15,0,2,0,2.0,17500.0
0,0.99999990000000005,61,0,437.0,0.0,2,11,0,0,0.0,0.0
1,1.025682183,27,0,1091.0,0.0,12,0,0,0,2.0,0.0
0,0.242703637,42,1,0.036493918,6000.0,11,0,0,0,0.0,2500.0
0,0.25678009800000001,48,0,0.34517604499999999,9400.0,6,0,2,0,3.0,5362.0
0,0.0030665640000000004,51,0,0.100610565,3766.0,6,0,0,0,1.0,1500.0
0,0.99999990000000005,62,0,0.0035125640000000001,3700.0,1,0,0,0,0.0,2571.0
0,0.092731273000000003,84,0,0.056338027999999998,2200.0,7,0,0,0,0.0,20000.0
0,0.17475117100000001,41,1,0.19445019699999999,4828.0,7,0,0,0,2.0,10000.0
0,0.0,72,0,0.35430755700000005,3400.0,15,0,1,0,0.0,600.0
1,0.377395007,60,0,0.13799778800000001,3615.0,4,0,0,0,0.0,6100.0
0,0.0092832130000000002,86,0,50.0,1.0,17,0,0,0,0.0,1.0
0,0.99999990000000005,43,4,19.0,0.0,3,0,0,0,0.0,0.0
0,0.4231404720000001,45,4,0.13929833599999999,11600.0,14,0,0,0,1.0,3333.0
0,0.95112274600000002,66,0,0.38670796600000001,14850.0,12,0,3,0,0.0,9300.0
0,0.24552420899999999,70,1,0.17729408999999999,30000.0,15,0,2,0,0.0,5600.0
0,0.51143345900000003,62,0,0.76963969300000001,3385.0,9,0,2,0,0.0,1840.0
0,0.067899127000000004,52,0,925.0,0.0,7,0,1,0,0.0,0.0
0,0.34399580499999999,43,0,0.28577328099999999,14528.0,9,0,2,0,2.0,9166.0
0,0.020773192999999999,70,0,0.10268973100000001,10000.0,7,0,1,0,0.0,3000.0
0,0.48929736600000001,73,0,0.51174145500000001,4300.0,11,0,1,0,0.0,4022.0
0,0.83888196500000001,46,0,2.6129032259999998,2200.0,6,0,0,0,0.0,3000.0
0,0.38444214199999999,43,0,0.182012848,1400.0,6,0,0,0,1.0,2309.0
0,0.0,56,0,0.31927049000000002,4550.0,5,0,1,0,0.0,11148.0
0,0.229777022,67,0,156.0,0.0,3,0,0,0,0.0,0.0
0,0.000114282,48,0,0.25171853500000002,8000.0,6,0,2,0,3.0,10666.0
0,0.0069954609999999997,67,0,0.24920312999999999,3450.0,8,0,0,0,0.0,3750.0
0,0.045803351999999999,66,0,1778.0,1.0,5,0,1,0,0.0,1.0
0,0.0,39,0,64.0,1.0,4,0,0,0,0.0,1.0
0,0.57021489299999994,29,2,0.195110484,2126.0,3,0,0,0,0.0,3085.0
0,0.324668242,59,3,0.24600193200000001,9316.0,9,0,1,1,2.0,19166.0
1,0.038361696000000001,47,5,0.29751702899999999,4550.0,7,0,1,0,3.0,8916.0
0,0.187503208,69,0,0.97392013,3680.0,8,0,1,0,1.0,3500.0
1,0.0,31,0,0.0,1500.0,2,0,0,0,0.0,2573.0
0,0.99999990000000005,47,1,0.2768833,8508.0,5,1,1,0,1.0,6498.0
0,0.78026093900000004,69,0,4708.0,0.0,21,0,1,0,0.0,0.0
0,0.60549497600000002,67,0,0.249293614,12386.0,4,0,1,0,0.0,18346.0
0,0.130541605,56,0,0.39328033600000001,6666.0,11,0,1,0,0.0,4850.0
0,0.0027645429999999999,65,0,0.091954022999999996,15833.0,3,0,1,0,0.0,9666.0
0,0.15036348900000002,74,0,0.34359202300000002,18000.0,22,0,1,0,0.0,8800.0
0,0.65489673599999998,27,1,160.0,1.0,3,0,0,0,0.0,1.0
0,0.75368901200000005,53,0,3341.0,0.0,8,0,1,0,0.0,0.0
0,0.042622686999999999,54,0,0.25422062000000001,6100.0,16,0,2,0,0.0,4600.0
1,0.71441860499999998,53,0,2756.0,0.0,12,0,1,0,0.0,0.0
0,0.119776045,26,0,17.0,0.0,2,0,0,0,0.0,1.0
0,0.41174971999999999,47,0,1.5532233879999999,2000.0,14,1,2,0,0.0,2600.0
0,0.081839858000000001,27,0,0.19760079999999999,3000.0,7,0,0,0,0.0,2166.0
0,0.172862128,50,2,0.37357178299999999,8051.0,10,0,1,0,2.0,4000.0
0,0.0090879680000000001,44,0,9.0,0.0,4,0,0,0,0.0,1000.0
0,0.034346103000000003,63,0,0.116750786,10500.0,24,0,2,0,0.0,11700.0
0,0.14807152400000001,71,0,0.17998500100000001,12000.0,9,0,1,0,0.0,10000.0
0,0.84093034899999997,33,2,0.75304939000000004,5000.0,20,0,2,0,0.0,3288.0
0,0.0,56,0,2244.0,0.0,6,0,2,0,0.0,0.0
0,0.0,57,0,1.17075386,1100.0,5,0,2,0,4.0,2000.0
0,0.14327917300000001,26,0,0.103884766,2290.0,3,0,0,0,0.0,4000.0
0,0.16968383100000001,67,2,0.27477936200000003,11783.0,11,0,1,0,0.0,6044.0
0,0.0,52,0,0.022813969999999999,27000.0,7,0,1,0,5.0,9296.0
0,0.99999990000000005,23,0,0.0,201.0,0,0,0,0,0.0,201.0
0,0.24478720400000001,30,0,0.079097581,3678.0,3,0,0,0,0.0,3493.0
0,0.075337564999999981,73,0,1.9167360529999999,1200.0,18,0,2,0,0.0,2300.0
0,0.00560378,45,0,0.5,1.0,2,0,0,0,0.0,4833.0
0,0.35303276700000003,38,0,0.084890463999999999,6207.0,6,0,0,0,0.0,3042.0
0,0.0,38,0,0.0,3400.0,3,0,0,0,0.0,2666.0
0,0.0,63,0,0.0,7600.0,3,0,0,0,0.0,2390.0
0,0.90128170200000002,27,0,0.42508143300000001,1227.0,9,0,0,0,0.0,1858.0
0,0.0059308299999999998,46,0,0.34745179100000001,2903.0,6,0,1,0,2.0,4800.0
0,0.027317985999999999,58,0,0.013900245,3668.0,3,0,0,0,0.0,1567.0
1,0.87524990000000003,56,2,3366.0,0.0,6,3,1,3,6.0,0.0
0,0.078231634999999994,50,2,0.017998,9000.0,11,0,0,0,1.0,3500.0
0,0.031993601000000003,43,0,0.27643617800000003,6666.0,8,0,2,0,0.0,5300.0
0,0.124523416,29,0,0.254745255,1000.0,5,0,0,0,0.0,2333.0
0,0.82771722799999981,32,0,1356.0,1.0,4,0,0,0,0.0,1.0
0,0.99999990000000005,26,0,670.0,0.0,2,0,0,2,0.0,0.0
0,0.0012499799999999999,38,1,0.41242235999999999,4024.0,18,0,2,0,0.0,6000.0
0,0.017744093999999998,61,0,0.18719465199999999,11666.0,10,0,1,0,0.0,10000.0
0,0.81151408900000022,45,2,0.53104337999999995,6200.0,10,0,1,0,1.0,6666.0
0,0.031896928999999997,60,0,1886.0,0.0,15,0,1,0,0.0,0.0
0,0.94713160900000004,69,0,0.31344845600000004,1910.0,9,0,0,0,0.0,5000.0
0,0.036266724,60,0,0.16572384699999998,12550.0,8,0,1,0,0.0,4497.0
0,0.27630885700000002,73,0,0.91150442499999995,8700.0,14,0,7,0,1.0,2800.0
0,0.070265284999999997,41,0,0.47274099200000003,5300.0,9,0,2,0,3.0,4100.0
0,0.99999990000000005,57,0,0.709601598,8508.0,10,0,3,0,1.0,8250.0
0,0.029534479999999998,59,0,0.28087986500000001,6500.0,11,0,1,0,0.0,17031.0
0,2128.0,63,1,1305.0,1.0,7,0,1,0,0.0,1.0
0,0.018086642,82,0,0.0046497680000000003,6666.0,5,0,0,0,1.0,4973.0
0,0.001905838,90,0,2.0,3101.0,7,0,0,0,0.0,3101.0
0,0.99999990000000005,25,0,0.0,1250.0,0,1,0,0,0.0,1500.0
0,0.337968035,32,0,0.220555749,8600.0,6,0,1,0,0.0,10100.0
0,0.31936691,32,0,0.22836613600000005,3200.0,12,0,0,0,0.0,9583.0
0,0.090010525999999993,46,0,0.055128633000000003,2992.0,5,1,0,0,0.0,6000.0
0,0.025815237000000001,58,1,0.270909697,3000.0,9,0,1,0,0.0,12500.0
0,0.042489590999999993,53,0,0.478496959,4603.0,6,0,1,0,0.0,10500.0
0,0.35221617599999999,63,0,0.193753652,15400.0,13,0,2,0,1.0,8800.0
0,0.079861179000000004,58,0,1549.5,1.0,10,0,1,0,0.0,0.0
0,0.045838166,49,0,34.0,100.0,1,0,0,0,0.0,100.0
0,0.93241351699999997,63,0,0.38912217599999999,5000.0,8,0,1,0,0.0,3423.0
0,0.15657136399999999,45,0,0.78843302000000004,8091.0,33,0,4,0,0.0,3840.0
0,0.602955727,54,0,0.26291819900000002,5708.0,7,0,0,0,2.0,8509.0
0,0.391282609,79,0,0.52779573400000002,3093.0,10,0,0,0,0.0,8000.0
0,0.13652124800000001,48,0,0.23793976,12250.0,8,0,2,0,3.0,6476.0
0,0.0060951219999999997,47,0,1085.0,1.0,5,0,1,0,2.0,1.0
0,0.021686203000000001,59,0,0.150827987,13405.0,10,0,1,0,0.0,8514.0
0,0.044490099999999998,64,0,72.0,0.0,3,0,0,0,0.0,0.0
0,0.39064795299999999,59,1,0.27496812600000003,14117.0,8,0,2,0,1.0,6000.0
0,0.27115256500000001,50,0,0.911592242,2216.0,9,0,1,0,1.0,8333.0
0,0.0,56,0,1425.0,1.0,2,0,1,0,0.0,1.0
0,0.067716579999999998,62,0,6361.0,0.0,12,0,2,0,0.0,0.0
0,0.82795272799999975,71,0,0.27829241100000002,17919.0,16,0,2,0,0.0,2872.0
0,0.77278619299999984,55,0,0.25336816100000004,7273.0,9,1,0,0,1.0,13300.0
0,0.075683214999999998,62,0,0.15369365599999998,9583.0,7,0,1,0,2.0,8916.0
0,1.88e-05,57,0,1637.0,1.0,10,0,2,0,0.0,1.0
0,0.001298942,36,0,0.044191161999999999,5000.0,3,0,0,0,0.0,8250.0
0,0.21835617900000001,53,0,0.18014200600000002,8731.0,9,0,0,0,3.0,15000.0
0,0.101897453,55,0,0.21780175299999999,10380.0,5,0,1,0,2.0,4700.0
0,0.096190458000000006,56,0,503.0,0.0,11,0,1,0,0.0,0.0
0,0.052522441000000003,63,0,0.322721115,10333.0,11,0,1,0,0.0,4890.0
0,0.89516147400000001,49,0,0.387428881,11072.0,9,0,1,0,0.0,4750.0
0,0.13460975,60,0,0.33095862999999998,8000.0,18,0,2,0,2.0,2802.0
0,0.089235225000000001,91,0,0.0031664029999999999,12000.0,4,0,0,0,0.0,8850.0
0,0.70381690900000005,31,0,0.55344533699999998,8213.0,12,0,2,0,1.0,5866.0
0,0.101798728,65,0,0.23590306599999999,12750.0,10,0,2,0,1.0,10744.0
0,0.64676911000000004,35,0,0.12704706099999999,5800.0,5,1,1,2,2.0,4900.0
1,1.0010520780000001,54,0,0.37189787499999999,5600.0,6,0,2,0,0.0,8105.0
0,0.075802305,35,0,0.33666576600000003,3700.0,5,0,1,0,1.0,7000.0
0,0.038213602999999999,57,2,0.13760594199999998,10500.0,13,0,1,0,2.0,4950.0
0,0.80093838900000003,34,0,1825.0,0.0,6,0,2,0,0.0,0.0
0,0.040890165999999999,58,0,1664.0,0.0,4,0,1,0,0.0,1.0
0,0.336378966,52,0,0.27952064700000001,13100.0,8,0,2,0,2.0,10750.0
1,0.022680120000000002,58,0,0.36980853400000002,17600.0,17,0,2,0,0.0,12200.0
0,0.47860771699999999,37,0,0.28187679100000002,5583.0,12,0,0,0,1.0,3323.0
0,0.64359292899999998,64,0,0.32834418799999998,15967.0,16,0,3,0,0.0,5600.0
0,0.99999990000000005,28,1,0.172331068,2500.0,1,1,0,1,1.0,6200.0
0,0.25891006300000002,40,0,4564.0,0.0,17,0,2,0,4.0,0.0
0,0.970145166,48,1,0.117947579,4501.0,14,0,0,0,3.0,12600.0
0,0.10512632500000001,27,0,0.17069980399999998,1528.0,4,0,0,0,0.0,3400.0
0,0.0,22,0,0.0,820.0,1,0,0,0,0.0,2500.0
0,0.14684793900000001,47,0,0.48878804100000001,7491.0,11,0,1,0,1.0,5000.0
0,0.026067706999999999,70,0,0.15423063200000001,2800.0,4,0,0,0,0.0,2500.0
0,0.99999990000000005,48,0,0.084333300999999999,20833.0,2,0,0,0,3.0,1800.0
0,0.46948964900000001,49,0,0.45292296500000001,5490.0,9,0,2,0,0.0,8472.0
0,0.046703218999999997,48,0,0.54499457900000003,8300.0,10,0,2,0,0.0,3683.0
0,0.055514338000000003,32,0,0.0030628790000000001,16650.0,3,0,0,0,0.0,2000.0
0,0.45937914099999999,48,0,0.087656926999999982,9000.0,7,0,0,0,2.0,6000.0
0,0.0033487590000000002,65,0,165.0,0.0,8,0,1,0,1.0,0.0
0,0.0,45,0,915.0,1.0,3,0,0,0,2.0,1.0
0,0.99999990000000005,73,0,0.21997947300000001,2922.0,2,0,0,0,0.0,2402.0
0,0.0,76,0,0.0,1200.0,4,0,0,0,0.0,3743.0
0,0.018717909000000001,54,0,1.3657357680000002,1861.0,16,0,1,1,2.0,3000.0
0,0.35866328400000003,51,0,0.22196829000000001,7000.0,4,0,1,0,0.0,5800.0
